ID,Ref_code,Precio,Ubicacion,Ciudad,Habitaciones,Banos,Superficie,Planta,Link,Portal_web,Fecha
125,163002835,950,Sarrià - Sant Gervasi,Barcelona,3,2,62,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/163002835/d,2022-04-03
126,162974050,700,Ático en Eixample,Barcelona,1,30,7ª,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/162974050/d,2022-04-03
127,162945433,1100,Ciutat Vella,Barcelona,1,1,69,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/162945433/d,2022-04-03
128,162941276,1800,Ciutat Vella,Barcelona,2,1,104,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado-television-internet/162941276/d,2022-04-03
129,162936447,1425,Ático en Eixample,Barcelona,2,1,72,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162936447/d,2022-04-03
130,162827950,2100,Sant Martí,Barcelona,3,2,100,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-amueblado-parking-television/162827950/d,2022-04-03
131,162804372,2150,Sarrià - Sant Gervasi,Barcelona,3,3,113,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor/162804372/d,2022-04-03
132,162447291,1900,Ciutat Vella,Barcelona,2,2,80,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-ascensor-piscina-amueblado-piscina/162447291/d,2022-04-03
133,162025646,2000,Sarrià - Sant Gervasi,Barcelona,4,2,113,Principal,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/162025646/d,2022-04-03
134,160749729,12000,Sarrià - Sant Gervasi,Barcelona,4,4,437,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor/160749729/d,2022-04-03
135,162607293,1150,Ciutat Vella,Barcelona,1,1,52,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162607293/d,2022-04-03
136,158042783,2200,Sant Andreu,Barcelona,2,1,35,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-television-internet/158042783/d,2022-04-03
137,159296031,1225,Les Corts,Barcelona,1,1,75,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-no-amueblado/159296031/d,2022-04-03
138,162341364,3900,Eixample,Barcelona,2,2,200,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-se-aceptan-mascotas/162341364/d,2022-04-03
139,161310753,950,Eixample,Barcelona,3,1,67,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-se-aceptan-mascotas/161310753/d,2022-04-03
140,162663205,950,Sarrià - Sant Gervasi,Barcelona,1,1,35,Sótano,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/162663205/d,2022-04-03
141,158042742,1683,Eixample,Barcelona,2,1,65,Subsótano,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-internet/158042742/d,2022-04-03
142,162505011,1880,Sarrià - Sant Gervasi,Barcelona,2,1,60,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/162505011/d,2022-04-03
143,162423181,1900,Sarrià - Sant Gervasi,Barcelona,4,2,213,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/162423181/d,2022-04-03
144,162205459,850,Horta - Guinardó,Barcelona,2,1,50,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/162205459/d,2022-04-03
145,161870212,2100,Sarrià - Sant Gervasi,Barcelona,3,2,164,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/161870212/d,2022-04-03
146,161789565,1200,Eixample,Barcelona,1,1,80,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet-piscina/161789565/d,2022-04-03
147,163133426,1400,Ciutat Vella,Barcelona,3,1,54,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/163133426/d,2022-04-03
148,163128758,900,Eixample,Barcelona,3,1,80,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/163128758/d,2022-04-03
149,163111171,1100,Eixample,Barcelona,3,1,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163111171/d,2022-04-03
150,163074109,900,Gràcia,Barcelona,3,1,57,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/163074109/d,2022-04-03
151,163064238,850,Sant Andreu,Barcelona,3,1,76,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/163064238/d,2022-04-03
152,162689782,2140,Sarrià - Sant Gervasi,Barcelona,5,2,170,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162689782/d,2022-04-03
153,162762152,2850,Sarrià - Sant Gervasi,Barcelona,4,3,165,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-no-amueblado/162762152/d,2022-04-03
154,163062729,859,Gràcia,Barcelona,2,1,63,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/163062729/d,2022-04-03
155,163059218,900,Gràcia,Barcelona,2,1,70,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas-no-amueblado/163059218/d,2022-04-03
156,163012717,900,Sants - Montjuïc,Barcelona,2,3,50,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-patio-television-no-amueblado/163012717/d,2022-04-03
157,163045762,1800,Sarrià - Sant Gervasi,Barcelona,5,2,150,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163045762/d,2022-04-03
158,163045638,2500,Gràcia,Barcelona,1,2,100,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163045638/d,2022-04-03
159,163045499,1800,Eixample,Barcelona,2,1,58,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163045499/d,2022-04-03
160,163045488,1200,Sarrià - Sant Gervasi,Barcelona,2,1,75,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163045488/d,2022-04-03
161,163045445,850,Sant Martí,Barcelona,2,1,68,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163045445/d,2022-04-03
162,163044406,950,Sants - Montjuïc,Barcelona,1,1,50,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/163044406/d,2022-04-03
163,163044376,1850,Eixample,Barcelona,4,2,100,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/163044376/d,2022-04-03
164,163044364,2000,Eixample,Barcelona,4,2,100,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/163044364/d,2022-04-03
165,163044254,2700,Eixample,Barcelona,2,2,105,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163044254/d,2022-04-03
166,163042903,1850,Sarrià - Sant Gervasi,Barcelona,3,2,98,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163042903/d,2022-04-03
167,163042819,210000,Sants - Montjuïc,Barcelona,2,1,60,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163042819/d,2022-04-03
168,163042729,2500,Gràcia,Barcelona,1,2,100,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163042729/d,2022-04-03
169,163042691,2500,Gràcia,Barcelona,1,2,100,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163042691/d,2022-04-03
170,163042450,1750,Eixample,Barcelona,4,2,156,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/163042450/d,2022-04-03
171,163042371,1700,Les Corts,Barcelona,4,2,92,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163042371/d,2022-04-03
172,163041948,1800,Eixample,Barcelona,2,1,58,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163041948/d,2022-04-03
173,163040416,1990000,Les Corts,Barcelona,5,4,330,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163040416/d,2022-04-03
174,163040321,1095,Sants - Montjuïc,Barcelona,3,1,82,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/163040321/d,2022-04-03
175,163040300,5900,Sarrià - Sant Gervasi,Barcelona,3,3,187,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-se-aceptan-mascotas-piscina-no-amueblado/163040300/d,2022-04-03
176,163040298,5800,Sarrià - Sant Gervasi,Barcelona,3,3,193,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-se-aceptan-mascotas-piscina-no-amueblado/163040298/d,2022-04-03
177,163040296,5700,Sarrià - Sant Gervasi,Barcelona,3,3,187,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-se-aceptan-mascotas-piscina-no-amueblado/163040296/d,2022-04-03
178,163039190,310000,Gràcia,Barcelona,2,1,70,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163039190/d,2022-04-03
179,163038786,1000,Ciutat Vella,Barcelona,2,1,70,Balcón,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/163038786/d,2022-04-03
180,163038603,1080,Ciutat Vella,Barcelona,3,1,75,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas/163038603/d,2022-04-03
181,163038526,248000,Ciutat Vella,Barcelona,3,1,86,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163038526/d,2022-04-03
182,163038482,1258,Sant Martí,Barcelona,1,1,52,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163038482/d,2022-04-03
183,163038168,1120,Eixample,Barcelona,2,1,65,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas/163038168/d,2022-04-03
184,163037828,1600,Gràcia,Barcelona,2,1,81,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-no-amueblado/163037828/d,2022-04-03
185,162892514,1450,Eixample,Barcelona,4,2,81,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/162892514/d,2022-04-03
186,163037475,1290,Ciutat Vella,Barcelona,4,2,100,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas/163037475/d,2022-04-03
187,163037128,890,Sants - Montjuïc,Barcelona,2,1,54,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas/163037128/d,2022-04-03
188,163036469,1225,Ciutat Vella,Barcelona,3,1,76,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas/163036469/d,2022-04-03
189,163036088,1080,Eixample,Barcelona,2,1,46,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas/163036088/d,2022-04-03
190,163036000,1600,Ático en Eixample,Barcelona,2,1,85,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-se-aceptan-mascotas-no-amueblado/163036000/d,2022-04-03
191,163035950,9500,Casa o chalet en Sarrià - Sant Gervasi,Barcelona,5,4,265,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-piscina-amueblado/163035950/d,2022-04-03
192,163035807,1300,Sant Andreu,Barcelona,4,2,106,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163035807/d,2022-04-03
193,163035609,1600,Ciutat Vella,Barcelona,2,2,75,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163035609/d,2022-04-03
194,163035592,340000,Eixample,Barcelona,1,1,77,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163035592/d,2022-04-03
195,163035377,840,Sants - Montjuïc,Barcelona,1,1,45,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas/163035377/d,2022-04-03
196,163035188,440000,Ciutat Vella,Barcelona,3,2,102,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163035188/d,2022-04-03
197,163034621,1506,Sant Martí,Barcelona,2,2,68,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034621/d,2022-04-03
198,163034583,1531,Sant Martí,Barcelona,2,2,68,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034583/d,2022-04-03
199,163034556,1454,Sant Martí,Barcelona,2,2,68,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034556/d,2022-04-03
200,163034545,1480,Sant Martí,Barcelona,2,2,68,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034545/d,2022-04-03
201,163034264,1628,Sant Martí,Barcelona,2,2,73,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034264/d,2022-04-03
202,163034246,1619,Sant Martí,Barcelona,2,2,73,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034246/d,2022-04-03
203,163034226,1600,Sant Martí,Barcelona,2,2,73,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034226/d,2022-04-03
204,163034202,1590,Sant Martí,Barcelona,2,2,73,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034202/d,2022-04-03
205,163034143,1856,Sant Martí,Barcelona,2,2,82,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034143/d,2022-04-03
206,163034064,1825,Sant Martí,Barcelona,2,2,82,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163034064/d,2022-04-03
207,163030180,1850,Sarrià - Sant Gervasi,Barcelona,3,2,98,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163030180/d,2022-04-03
208,163029447,3445,Sarrià - Sant Gervasi,Barcelona,3,2,124,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-no-amueblado/163029447/d,2022-04-03
209,163029259,1850,Sant Martí,Barcelona,2,2,105,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina-amueblado-se-aceptan-mascotas/163029259/d,2022-04-03
210,163029105,1793,Sant Martí,Barcelona,2,2,82,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163029105/d,2022-04-03
211,163028860,1700,Sarrià - Sant Gervasi,Barcelona,2,2,75,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-se-aceptan-mascotas/163028860/d,2022-04-03
212,163026545,3100,Gràcia,Barcelona,3,3,145,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-piscina/163026545/d,2022-04-03
213,163025746,1900,Ciutat Vella,Barcelona,2,2,71,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/163025746/d,2022-04-03
214,163022699,1000,Sants - Montjuïc,Barcelona,2,1,60,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/163022699/d,2022-04-03
215,163020460,5500,Casa o chalet en Les Corts,Barcelona,5,4,330,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163020460/d,2022-04-03
216,163018303,2200000,Sant Martí,Barcelona,4,4,150,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163018303/d,2022-04-03
217,163017215,2900,Sarrià - Sant Gervasi,Barcelona,5,3,138,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/163017215/d,2022-04-03
218,162784001,2600,Sarrià - Sant Gervasi,Barcelona,5,3,186,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-ascensor/162784001/d,2022-04-03
219,163016755,2400,Ático en Eixample,Barcelona,2,1,71,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/163016755/d,2022-04-03
220,163015893,10000,Dúplex en Eixample,Barcelona,3,3,470,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero-no-amueblado/163015893/d,2022-04-03
221,163015373,1025,Ciutat Vella,Barcelona,2,1,65,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/163015373/d,2022-04-03
222,163015370,1600,Gràcia,Barcelona,2,2,63,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/163015370/d,2022-04-03
223,163015365,1100,Eixample,Barcelona,2,1,62,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/163015365/d,2022-04-03
224,163015023,6000,Casa o chalet en Gràcia,Barcelona,7,3,490,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-se-aceptan-mascotas/163015023/d,2022-04-03
225,163014307,1200,Eixample,Barcelona,3,1,60,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/163014307/d,2022-04-03
226,163013571,1900,Sant Martí,Barcelona,3,1,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163013571/d,2022-04-03
227,163010869,1340,Ciutat Vella,Barcelona,2,2,117,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/163010869/d,2022-04-03
228,163010742,1150,Sant Martí,Barcelona,3,1,50,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/163010742/d,2022-04-03
229,163010502,850,Sant Martí,Barcelona,2,1,63,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/163010502/d,2022-04-03
230,163010161,2400,Ático en Horta - Guinardó,Barcelona,3,2,175,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/163010161/d,2022-04-03
231,163010064,1300,Sant Andreu,Barcelona,4,2,97,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/163010064/d,2022-04-03
232,163008890,1600,Eixample,Barcelona,2,1,63,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/163008890/d,2022-04-03
233,163008003,990,Sants - Montjuïc,Barcelona,2,1,51,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/163008003/d,2022-04-03
234,163007117,900,Ático en Sarrià - Sant Gervasi,Barcelona,1,1,30,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163007117/d,2022-04-03
235,163005075,2400,Sarrià - Sant Gervasi,Barcelona,3,2,98,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163005075/d,2022-04-03
236,163004995,2500,Sarrià - Sant Gervasi,Barcelona,3,2,98,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163004995/d,2022-04-03
237,163004915,2700,Sarrià - Sant Gervasi,Barcelona,3,2,98,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163004915/d,2022-04-03
238,163004881,2600,Sarrià - Sant Gervasi,Barcelona,3,2,98,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163004881/d,2022-04-03
239,163004777,2400,Sarrià - Sant Gervasi,Barcelona,2,2,90,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-piscina-no-amueblado/163004777/d,2022-04-03
240,163003886,2500,Sarrià - Sant Gervasi,Barcelona,3,2,92,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163003886/d,2022-04-03
241,163002814,2600,Sarrià - Sant Gervasi,Barcelona,3,2,92,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163002814/d,2022-04-03
242,163002771,2700,Sarrià - Sant Gervasi,Barcelona,3,2,92,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/163002771/d,2022-04-03
243,163002153,2500,Gràcia,Barcelona,1,2,100,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163002153/d,2022-04-03
244,163001893,2900,Sarrià - Sant Gervasi,Barcelona,5,3,150,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-no-amueblado/163001893/d,2022-04-03
245,163000905,3500,Eixample,Barcelona,6,3,258,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-se-aceptan-mascotas-no-amueblado/163000905/d,2022-04-03
246,163000326,800,Sants - Montjuïc,Barcelona,2,1,60,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-patio-amueblado-television/163000326/d,2022-04-03
247,162999107,1350,Sant Martí,Barcelona,1,53,2ª,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162999107/d,2022-04-03
248,162998598,875,Horta - Guinardó,Barcelona,3,1,70,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/162998598/d,2022-04-03
249,154723866,2700,Eixample,Barcelona,2,4,85,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/154723866/d,2022-04-03
250,162872518,2500,Les Corts,Barcelona,4,3,120,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/162872518/d,2022-04-03
251,162994840,440000,Ciutat Vella,Barcelona,3,2,102,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162994840/d,2022-04-03
